Location Code,Address,LAT,LONG
A-369,19 Cohawney Rd Scarsdale NY 10583,41.00567245,-73.7899704
A-370,35 Cohawney Rd Scarsdale NY 10583,41.0048027,-73.78740692
A-371,37 Cohawney Rd Scarsdale NY 10583,41.00468826,-73.78699493
A-372,39 Cohawney Rd Scarsdale NY 10583,41.00457382,-73.7866745
A-373,4 Cohawney Rd Scarsdale NY 10583,41.0067749,-73.7926712
A-374,40 Cohawney Rd Scarsdale NY 10583,41.00461578,-73.78678894
A-375,41 Cohawney Rd Scarsdale NY 10583,41.00445557,-73.78634644
A-376,43 Cohawney Rd Scarsdale NY 10583,41.00433731,-73.78601837
A-377,5 Cohawney Rd Scarsdale NY 10583,41.00661469,-73.79227448
A-378,8 Cohawney Rd Scarsdale NY 10583,41.00655365,-73.79212189
A-379,7 Cohawney Rd Scarsdale NY 10583,41.00650406,-73.79199982
A-380,10 Colvin Rd Scarsdale NY 10583,41.01216125,-73.79006195
A-381,6 Cohawney Rd Scarsdale NY 10583,41.00666428,-73.79239655
A-382,46 Colby Ln Scarsdale NY 10583,41.00054169,-73.77609253
A-383,47 Colby Ln Scarsdale NY 10583,41.00078201,-73.77617645
A-384,11 Colvin Rd Scarsdale NY 10583,41.01229858,-73.78979492
A-385,12 Colvin Rd Scarsdale NY 10583,41.01225662,-73.78984833
A-386,45 Colby Ln Scarsdale NY 10583,41.00018692,-73.77596283
A-387,44 Colby Ln Scarsdale NY 10583,41.00008011,-73.77592468
A-388,48 Colby Ln Scarsdale NY 10583,41.00091934,-73.77622986
A-389,36 Cohawney Rd Scarsdale NY 10583,41.00473404,-73.78712463
A-390,15 Colvin Rd Scarsdale NY 10583,41.01266098,-73.78929901
A-391,44 Cohawney Rd Scarsdale NY 10583,41.00442886,-73.78627014
A-392,17 Colvin Rd Scarsdale NY 10583,41.01274109,-73.78913879
A-393,14 Colvin Rd Scarsdale NY 10583,41.0124855,-73.78953552
A-394,16 Colvin Rd Scarsdale NY 10583,41.01264954,-73.78931427
A-395,18 Colvin Rd Scarsdale NY 10583,41.01277161,-73.78889465
A-396,13 Colvin Rd Scarsdale NY 10583,41.01244354,-73.78959656
A-397,19 Colvin Rd Scarsdale NY 10583,41.01277161,-73.78884888
A-398,6 Colvin Rd Scarsdale NY 10583,41.01211166,-73.7904129
A-399,8 Colvin Rd Scarsdale NY 10583,41.01214218,-73.79013824
A-400,7 Colvin Rd Scarsdale NY 10583,41.01213837,-73.79016876
A-401,4 Colvin Rd Scarsdale NY 10583,41.01213455,-73.79066467
A-402,1 Cooper Rd Scarsdale NY 10583,40.99753952,-73.78577423
A-403,10 Cooper Rd Scarsdale NY 10583,40.99954224,-73.78443146
A-404,10 Cooper Rd Scarsdale NY 10583,40.99954224,-73.78443146
A-405,11 Cooper Rd Scarsdale NY 10583,40.99945068,-73.78449249
A-406,12 Cooper Rd Scarsdale NY 10583,41.000103,-73.78404999
A-407,12 Cooper Rd Scarsdale NY 10583,41.000103,-73.78404999
A-408,17 Cooper Rd Scarsdale NY 10583,41.00056076,-73.78374481
A-409,16 Cooper Rd Scarsdale NY 10583,41.00127029,-73.78327179
A-410,13 Cooper Rd Scarsdale NY 10583,40.99982452,-73.78424072
A-411,2 Cooper Rd Scarsdale NY 10583,40.99819183,-73.78533936
A-412,14 Cooper Rd Scarsdale NY 10583,41.0007782,-73.78359985
A-413,19 Cooper Rd Scarsdale NY 10583,41.00104141,-73.78342438
A-414,21 Cooper Rd Scarsdale NY 10583,41.00163269,-73.78303528
A-415,25 Cooper Rd Scarsdale NY 10583,41.00262451,-73.78279114
A-416,20 Cooper Rd Scarsdale NY 10583,41.00241852,-73.78279877
A-417,24 Cooper Rd Scarsdale NY 10583,41.00285339,-73.78278351
A-418,23 Cooper Rd Scarsdale NY 10583,41.00195694,-73.78291321
A-419,26 Cooper Rd Scarsdale NY 10583,41.00329208,-73.78276825
A-420,27 Cooper Rd Scarsdale NY 10583,41.00319672,-73.78277588
A-421,18 Cooper Rd Scarsdale NY 10583,41.00163269,-73.78303528
A-422,29 Cooper Rd Scarsdale NY 10583,41.00387573,-73.78275299
A-423,21 Cohawney Rd Scarsdale NY 10583,41.00555801,-73.78969574
A-424,3 Cooper Rd Scarsdale NY 10583,40.99788284,-73.78556061
A-425,32 Cooper Rd Scarsdale NY 10583,41.0044136,-73.7827301
A-426,5 Cooper Rd Scarsdale NY 10583,40.99855042,-73.78509521
A-427,31 Cooper Rd Scarsdale NY 10583,41.00449753,-73.7827301
A-428,7 Cooper Rd Scarsdale NY 10583,40.99874878,-73.78495789
A-429,1 Cushman Rd Scarsdale NY 10583,41.00333023,-73.77946472
A-430,8 Cooper Rd Scarsdale NY 10583,40.99898529,-73.7848053
A-431,9 Cooper Rd Scarsdale NY 10583,40.9991188,-73.78471375
A-432,105 Cushman Rd Scarsdale NY 10583,41.00548553,-73.77167511
A-433,100 Cushman Rd Scarsdale NY 10583,41.00575256,-73.77107239
A-434,111 Cushman Rd Scarsdale NY 10583,41.00622559,-73.77098083
A-435,119 Cushman Rd Scarsdale NY 10583,41.00689697,-73.77126312
A-436,12 Cushman Rd Scarsdale NY 10583,41.00363159,-73.77837372
A-437,11 Cushman Rd Scarsdale NY 10583,41.00347519,-73.77892303
A-438,15 Cooper Rd Scarsdale NY 10583,41.00019836,-73.78398895
A-439,15 Cushman Rd Scarsdale NY 10583,41.00357056,-73.77858734
A-440,2 Cushman Rd Scarsdale NY 10583,41.00349045,-73.77887726
A-441,23 Cushman Rd Scarsdale NY 10583,41.00375748,-73.77793884
A-442,25 Cushman Rd Scarsdale NY 10583,41.00381851,-73.77774048
A-443,135 Cushman Rd Scarsdale NY 10583,41.00811005,-73.77179718
A-444,26 Cushman Rd Scarsdale NY 10583,41.00399017,-73.77715302
A-445,18 Cushman Rd Scarsdale NY 10583,41.00378799,-73.77783966
A-446,29 Cushman Rd Scarsdale NY 10583,41.00389481,-73.77747345
A-447,131 Cushman Rd Scarsdale NY 10583,41.0077858,-73.77165222
A-448,35 Cushman Rd Scarsdale NY 10583,41.00411987,-73.77671051
A-449,33 Cushman Rd Scarsdale NY 10583,41.00399399,-73.77713776
A-450,40 Cushman Rd Scarsdale NY 10583,41.00419998,-73.77587128
A-451,45 Cushman Rd Scarsdale NY 10583,41.00419235,-73.77620697
A-452,50 Cushman Rd Scarsdale NY 10583,41.00423431,-73.77520752
A-453,64 Cushman Rd Scarsdale NY 10583,41.00467682,-73.77433777
A-454,32 Cushman Rd Scarsdale NY 10583,41.00415802,-73.77645874
A-455,71 Cushman Rd Scarsdale NY 10583,41.00487137,-73.77391815
A-456,55 Cushman Rd Scarsdale NY 10583,41.00443268,-73.77466583
A-457,76 Cushman Rd Scarsdale NY 10583,41.00499725,-73.77346039
A-458,77 Cushman Rd Scarsdale NY 10583,41.0050087,-73.77342224
A-459,83 Cushman Rd Scarsdale NY 10583,41.00518036,-73.77279663
A-460,98 Cushman Rd Scarsdale NY 10583,41.00564957,-73.77118683
A-461,28 Cooper Rd Scarsdale NY 10583,41.00378036,-73.78275299
A-462,56 Cushman Rd Scarsdale NY 10583,41.00443268,-73.77466583
A-463,99 Cushman Rd Scarsdale NY 10583,41.00534439,-73.77219391
A-464,19 Cushman Rd Scarsdale NY 10583,41.00367355,-73.77823639
A-465,1 Dickel Rd Scarsdale NY 10583,41.01424789,-73.77864075
A-466,13 Dickel Rd Scarsdale NY 10583,41.01312256,-73.77698517
A-467,12 Dickel Rd Scarsdale NY 10583,41.01316452,-73.77707672
A-468,14 Dickel Rd Scarsdale NY 10583,41.01280975,-73.77658081
A-469,11 Dickel Rd Scarsdale NY 10583,41.0132637,-73.77729034
A-470,6 Dickel Rd Scarsdale NY 10583,41.01394272,-73.77822113
A-471,5 Dickel Rd Scarsdale NY 10583,41.01399231,-73.77826691
A-472,6 Dickel Rd Scarsdale NY 10583,41.01394272,-73.77822113
A-473,10 Dickel Rd Scarsdale NY 10583,41.01330948,-73.77738953
A-474,19 Dickel Rd Scarsdale NY 10583,41.01266098,-73.7765274
A-475,2 Dickel Rd Scarsdale NY 10583,41.01436996,-73.77890015
A-476,1 Dickel Rd Scarsdale NY 10583,41.01424789,-73.77864075
A-477,23 Dickel Rd Scarsdale NY 10583,41.01251221,-73.77651215
A-478,9 Dickel Rd Scarsdale NY 10583,41.01350403,-73.77775574
A-479,10 Dobbs Terrace Scarsdale NY 10583,41.00690079,-73.78681946
A-480,17 Dobbs Terrace Scarsdale NY 10583,41.00740433,-73.78668213
A-481,12 Dobbs Terrace Scarsdale NY 10583,41.00704193,-73.78678131
A-482,7 Dickel Rd Scarsdale NY 10583,41.01372147,-73.77802277
A-483,6 Dickel Rd Scarsdale NY 10583,41.01394272,-73.77822113
A-484,14 Dobbs Terrace Scarsdale NY 10583,41.00717163,-73.78675079
A-485,18 Dobbs Terrace Scarsdale NY 10583,41.00748444,-73.78665924
A-486,15 Dobbs Terrace Scarsdale NY 10583,41.00716019,-73.78675079
A-487,19 Dobbs Terrace Scarsdale NY 10583,41.00762558,-73.78662109
A-488,6 Dickel Rd Scarsdale NY 10583,41.01394272,-73.77822113
A-489,16 Dobbs Terrace Scarsdale NY 10583,41.0073204,-73.78670502
A-490,15 Dickel Rd Scarsdale NY 10583,41.01306152,-73.77685547
A-491,17 Dickel Rd Scarsdale NY 10583,41.01293945,-73.77667999
A-492,11 Dobbs Terrace Scarsdale NY 10583,41.00693893,-73.78681183
A-493,21 Dobbs Terrace Scarsdale NY 10583,41.00782394,-73.78656769
A-494,4 Dickel Rd Scarsdale NY 10583,41.01409912,-73.77840424
A-495,23 Dobbs Terrace Scarsdale NY 10583,41.00798416,-73.78652954
A-496,22 Dobbs Terrace Scarsdale NY 10583,41.00780869,-73.78657532
A-497,25 Dobbs Terrace Scarsdale NY 10583,41.00814056,-73.78648376
A-498,3 Dickel Rd Scarsdale NY 10583,41.01409912,-73.77840424
A-499,27 Dobbs Terrace Scarsdale NY 10583,41.0083046,-73.78643799
A-500,28 Dobbs Terrace Scarsdale NY 10583,41.00827789,-73.78644562
A-501,22 Donellan Rd Scarsdale NY 10583,41.00917053,-73.78813934
A-502,21 Donellan Rd Scarsdale NY 10583,41.00901794,-73.78827667
A-503,15 Donellan Rd Scarsdale NY 10583,41.00849915,-73.78882599
A-504,19 Donellan Rd Scarsdale NY 10583,41.00883102,-73.78847504
A-505,20 Donellan Rd Scarsdale NY 10583,41.00901794,-73.78827667
A-506,31 Dobbs Terrace Scarsdale NY 10583,41.00852966,-73.78635406
A-507,5 Dobbs Terrace Scarsdale NY 10583,41.00649643,-73.7869339
A-508,12 Donellan Rd Scarsdale NY 10583,41.00831985,-73.78895569
A-509,9 Dobbs Terrace Scarsdale NY 10583,41.00671768,-73.78687286
A-510,6 Dobbs Terrace Scarsdale NY 10583,41.00643921,-73.78694916
A-511,17 Donellan Rd Scarsdale NY 10583,41.00868225,-73.78862762
A-512,18 Donellan Rd Scarsdale NY 10583,41.00892258,-73.78837585
A-513,10 Donellan Rd Scarsdale NY 10583,41.00810242,-73.78910828
A-514,26 Donellan Rd Scarsdale NY 10583,41.00934982,-73.78807831
A-515,25 Donellan Rd Scarsdale NY 10583,41.00965881,-73.78833008
A-516,16 Donellan Rd Scarsdale NY 10583,41.00879669,-73.78851318
A-517,8 Dobbs Terrace Scarsdale NY 10583,41.00667953,-73.78688049
A-518,11 Donellan Rd Scarsdale NY 10583,41.00827789,-73.78898621
A-519,23 Donellan Rd Scarsdale NY 10583,41.00929642,-73.78808594
A-520,24 Dobbs Terrace Scarsdale NY 10583,41.00796127,-73.78652954
A-521,28 Donellan Rd Scarsdale NY 10583,41.00947952,-73.78813171
A-522,14 Donellan Rd Scarsdale NY 10583,41.00848007,-73.78884125
A-523,29 Dobbs Terrace Scarsdale NY 10583,41.00844955,-73.78639984
A-524,24 Donellan Rd Scarsdale NY 10583,41.00918961,-73.78811646
A-525,32 Donellan Rd Scarsdale NY 10583,41.00974274,-73.78842926
A-526,30 Donellan Rd Scarsdale NY 10583,41.00952148,-73.78817749
A-527,6 Donellan Rd Scarsdale NY 10583,41.00778961,-73.78977203
A-528,8 Donellan Rd Scarsdale NY 10583,41.00801849,-73.78924561
A-529,9 Donellan Rd Scarsdale NY 10583,41.00799179,-73.78936005
A-530,1 Elm Rd Scarsdale NY 10583,41.00794601,-73.79163361
A-531,11 Elm Rd Scarsdale NY 10583,41.00883865,-73.7908783
A-532,10 Elm Rd Scarsdale NY 10583,41.00868607,-73.791008
A-533,13 Elm Rd Scarsdale NY 10583,41.00901794,-73.79073334
A-534,12 Elm Rd Scarsdale NY 10583,41.00880051,-73.79090881
A-535,22 Elm Rd Scarsdale NY 10583,41.0097084,-73.79018402
A-536,15 Eton Rd Scarsdale NY 10583,41.01025009,-73.77832794
A-537,23 Elm Rd Scarsdale NY 10583,41.00977707,-73.79013062
A-538,18 Elm Rd Scarsdale NY 10583,41.00914764,-73.79062653
A-539,20 Elm Rd Scarsdale NY 10583,41.00944138,-73.79039001
A-540,15 Elm Rd Scarsdale NY 10583,41.00915909,-73.79061127
A-541,27 Elm Rd Scarsdale NY 10583,41.01003647,-73.78992462
A-542,5 Elm Rd Scarsdale NY 10583,41.00831985,-73.79131317
A-543,14 Elm Rd Scarsdale NY 10583,41.00891495,-73.79081726
A-544,26 Elm Rd Scarsdale NY 10583,41.00994873,-73.78999329
A-545,7 Elm Rd Scarsdale NY 10583,41.00848007,-73.79117584
A-546,17 Elm Rd Scarsdale NY 10583,41.00932312,-73.79048157
A-547,6 Elm Rd Scarsdale NY 10583,41.00831223,-73.79131317
A-548,28 Elm Rd Scarsdale NY 10583,41.01004791,-73.78991699
A-549,9 Elm Rd Scarsdale NY 10583,41.00864792,-73.79103088
A-550,3 Elm Rd Scarsdale NY 10583,41.00814819,-73.79145813
A-551,21 Eton Rd Scarsdale NY 10583,41.01030731,-73.7771225
A-552,17 Eton Rd Scarsdale NY 10583,41.01041412,-73.77793884
A-553,8 Elm Rd Scarsdale NY 10583,41.00847244,-73.79118347
A-554,24 Eton Rd Scarsdale NY 10583,41.01039124,-73.77760315
A-555,19 Elm Rd Scarsdale NY 10583,41.00950241,-73.79034424
A-556,25 Eton Rd Scarsdale NY 10583,41.01012802,-73.77671814
A-557,11 Eton Rd Scarsdale NY 10583,41.0100975,-73.77866364
A-558,35 Eton Rd Scarsdale NY 10583,41.00976181,-73.77639008
A-559,6 Eton Rd Scarsdale NY 10583,41.00986099,-73.77922058
A-560,36 Eton Rd Scarsdale NY 10583,41.0097847,-73.77640533
A-561,7 Eton Rd Scarsdale NY 10583,41.00987244,-73.77954102
A-562,18 Eton Rd Scarsdale NY 10583,41.01010895,-73.77863312
A-563,9 Eton Rd Scarsdale NY 10583,41.00993729,-73.77899933
A-564,11 Fairview Rd Scarsdale NY 10583,41.01255798,-73.77754974
A-565,1 Fairview Rd Scarsdale NY 10583,41.01306915,-73.77965546
A-566,2 Fairview Rd Scarsdale NY 10583,41.01309586,-73.77973938
A-567,14 Fairview Rd Scarsdale NY 10583,41.01254272,-73.77748108
A-568,1 Fairview Rd Scarsdale NY 10583,41.01306915,-73.77965546
A-569,18 Fairview Rd Scarsdale NY 10583,41.01227951,-73.77656555
A-570,11 Fairview Rd Scarsdale NY 10583,41.01255798,-73.77754974
A-571,16 Fairview Rd Scarsdale NY 10583,41.01246262,-73.77709961
A-572,23 Fairview Rd Scarsdale NY 10583,41.01188278,-73.77584076
A-573,12 Fairview Rd Scarsdale NY 10583,41.01263046,-73.77780151
A-574,20 Fairview Rd Scarsdale NY 10583,41.01214981,-73.7763443
A-575,3 Fairview Rd Scarsdale NY 10583,41.01294708,-73.77915192
A-576,4 Fairview Rd Scarsdale NY 10583,41.01298141,-73.77938843
A-577,21 Fairview Rd Scarsdale NY 10583,41.01197815,-73.77597046
A-578,24 Fairview Rd Scarsdale NY 10583,41.01182175,-73.77578735
A-579,25 Fairview Rd Scarsdale NY 10583,41.01160812,-73.77561188
A-580,20 Dobbs Terrace Scarsdale NY 10583,41.00764847,-73.78661346
A-581,1 Fairview Rd Scarsdale NY 10583,41.01306915,-73.77965546
A-582,26 Fairview Rd Scarsdale NY 10583,41.01155853,-73.77557373
A-583,29 Fairview Rd Scarsdale NY 10583,41.01114655,-73.77526093
A-584,27 Fairview Rd Scarsdale NY 10583,41.01138306,-73.7754364
A-585,3 Fairview Rd Scarsdale NY 10583,41.01294708,-73.77915192
A-586,32 Fairview Rd Scarsdale NY 10583,41.01100922,-73.77515411
A-587,31 Fairview Rd Scarsdale NY 10583,41.01091766,-73.77508545
A-588,4 Fairview Rd Scarsdale NY 10583,41.01298141,-73.77938843
A-589,15 Fairview Rd Scarsdale NY 10583,41.01248169,-73.77718353
A-590,5 Fairview Rd Scarsdale NY 10583,41.01290512,-73.77885437
A-591,2 Fairview Rd Scarsdale NY 10583,41.01309586,-73.77973938
A-592,20 Fenimore Rd Scarsdale NY 10583,41.00755692,-73.79109192
A-593,14 Fenimore Rd Scarsdale NY 10583,41.00794601,-73.79207611
A-594,18 Fenimore Rd Scarsdale NY 10583,41.00769043,-73.79144287
A-595,10 Fenimore Rd Scarsdale NY 10583,41.00827026,-73.79282379
A-596,22 Fenimore Rd Scarsdale NY 10583,41.00735855,-73.79059601
A-597,19 Fenimore Rd Scarsdale NY 10583,41.00767517,-73.79139709
A-598,23 Fenimore Rd Scarsdale NY 10583,41.0072937,-73.79045105
A-599,1 Fenimore Rd Scarsdale NY 10583,41.0091095,-73.79473114
A-600,7 Fairview Rd Scarsdale NY 10583,41.01283646,-73.77854156
A-601,15 Fenimore Rd Scarsdale NY 10583,41.00806046,-73.79235077
A-602,9 Fairview Rd Scarsdale NY 10583,41.0127449,-73.77819824
A-603,27 Fenimore Rd Scarsdale NY 10583,41.00704956,-73.78987122
A-604,24 Fenimore Rd Scarsdale NY 10583,41.00719833,-73.79022217
A-605,29 Fenimore Rd Scarsdale NY 10583,41.00691605,-73.78956604
A-606,28 Fenimore Rd Scarsdale NY 10583,41.00695419,-73.78964996
A-607,30 Fenimore Rd Scarsdale NY 10583,41.00681686,-73.7893219
A-608,21 Fenimore Rd Scarsdale NY 10583,41.0075264,-73.79101563
A-609,32 Fenimore Rd Scarsdale NY 10583,41.00659943,-73.78881836
A-610,30 Fairview Rd Scarsdale NY 10583,41.01120758,-73.7753067
A-611,2 Fenimore Rd Scarsdale NY 10583,41.00925827,-73.79502869
A-612,34 Fenimore Rd Scarsdale NY 10583,41.00654221,-73.78868103
A-613,36 Fenimore Rd Scarsdale NY 10583,41.00637817,-73.78829956
A-614,16 Fenimore Rd Scarsdale NY 10583,41.0078125,-73.79174805
A-615,26 Fenimore Rd Scarsdale NY 10583,41.00709152,-73.7899704
A-616,41 Fenimore Rd Scarsdale NY 10583,41.00599289,-73.78736877
A-617,38 Fenimore Rd Scarsdale NY 10583,41.00615692,-73.78777313
A-618,22 Fairview Rd Scarsdale NY 10583,41.01206589,-73.77616119
A-619,42 Fenimore Rd Scarsdale NY 10583,41.00587845,-73.78709412
A-620,43 Fenimore Rd Scarsdale NY 10583,41.00580978,-73.78694916
A-621,44 Fenimore Rd Scarsdale NY 10583,41.00575638,-73.78682709
A-622,47 Fenimore Rd Scarsdale NY 10583,41.00559235,-73.78647614
A-623,46 Fenimore Rd Scarsdale NY 10583,41.00559235,-73.78648376
A-624,45 Fenimore Rd Scarsdale NY 10583,41.0057106,-73.78673553
A-625,49 Fenimore Rd Scarsdale NY 10583,41.00537491,-73.78600311
A-626,6 Fenimore Rd Scarsdale NY 10583,41.00866699,-73.79376221
A-627,1 Fox Meadow Rd Scarsdale NY 10583,40.99180984,-73.80646515
A-628,48 Fenimore Rd Scarsdale NY 10583,41.0054512,-73.78617096
A-629,11 Fox Meadow Rd Scarsdale NY 10583,40.99295425,-73.80555725
A-630,103 Fox Meadow Rd Scarsdale NY 10583,40.99774551,-73.80090332
A-631,50 Fenimore Rd Scarsdale NY 10583,41.00532913,-73.7858963
A-632,113 Fox Meadow Rd Scarsdale NY 10583,40.9982872,-73.80076599
A-633,104 Fox Meadow Rd Scarsdale NY 10583,40.99798584,-73.80084229
A-634,40 Fenimore Rd Scarsdale NY 10583,41.00604248,-73.78749084
A-635,117 Fox Meadow Rd Scarsdale NY 10583,40.9986496,-73.80062866
A-636,12 Fox Meadow Rd Scarsdale NY 10583,40.99318695,-73.80532837
A-637,110 Fox Meadow Rd Scarsdale NY 10583,40.9982605,-73.80077362
A-638,122 Fox Meadow Rd Scarsdale NY 10583,40.99889755,-73.80049133
A-639,121 Fox Meadow Rd Scarsdale NY 10583,40.99881363,-73.80053711
A-640,125 Fox Meadow Rd Scarsdale NY 10583,40.99908447,-73.80039215
A-641,8 Fenimore Rd Scarsdale NY 10583,41.00846863,-73.79328918
A-642,7 Fenimore Rd Scarsdale NY 10583,41.00848007,-73.7933197
A-643,131 Fox Meadow Rd Scarsdale NY 10583,40.99962616,-73.80010223
A-644,130 Fox Meadow Rd Scarsdale NY 10583,40.99914551,-73.80036163
A-645,13 Fox Meadow Rd Scarsdale NY 10583,40.99317169,-73.80534363
A-646,129 Fox Meadow Rd Scarsdale NY 10583,40.99935532,-73.80024719
A-647,136 Fox Meadow Rd Scarsdale NY 10583,40.99940109,-73.8002243
A-648,138 Fox Meadow Rd Scarsdale NY 10583,40.9997406,-73.8000412
A-649,139 Fox Meadow Rd Scarsdale NY 10583,40.99994278,-73.79994965
A-650,14 Fox Meadow Rd Scarsdale NY 10583,40.99342346,-73.80509186
A-651,146 Fox Meadow Rd Scarsdale NY 10583,41.00032043,-73.79982758
A-652,150 Fox Meadow Rd Scarsdale NY 10583,41.00052643,-73.79984283
A-653,109 Fox Meadow Rd Scarsdale NY 10583,40.99804306,-73.80082703
A-654,140 Fox Meadow Rd Scarsdale NY 10583,41.00009155,-73.79989624
A-655,15 Fox Meadow Rd Scarsdale NY 10583,40.99338531,-73.80513
A-656,163 Fox Meadow Rd Scarsdale NY 10583,41.00173187,-73.79959106
A-657,16 Fox Meadow Rd Scarsdale NY 10583,40.99384926,-73.80466774
A-658,154 Fox Meadow Rd Scarsdale NY 10583,41.00076675,-73.79988098
A-659,164 Fox Meadow Rd Scarsdale NY 10583,41.00166702,-73.79963684
A-660,165 Fox Meadow Rd Scarsdale NY 10583,41.00209808,-73.79934692
A-661,177 Fox Meadow Rd Scarsdale NY 10583,41.00252533,-73.79902649
A-662,171 Fox Meadow Rd Scarsdale NY 10583,41.00218582,-73.79928589
A-663,100 Fox Meadow Rd Scarsdale NY 10583,40.99769592,-73.80091095
A-664,19 Fox Meadow Rd Scarsdale NY 10583,40.99380493,-73.80471039
A-665,17 Fox Meadow Rd Scarsdale NY 10583,40.99357986,-73.80493164
A-666,172 Fox Meadow Rd Scarsdale NY 10583,41.00248718,-73.79905701
A-667,181 Fox Meadow Rd Scarsdale NY 10583,41.00286102,-73.79878235
A-668,180 Fox Meadow Rd Scarsdale NY 10583,41.00286102,-73.79878235
A-669,10 Fox Meadow Rd Scarsdale NY 10583,40.99294281,-73.80556488
A-670,195 Fox Meadow Rd Scarsdale NY 10583,41.00373924,-73.79798971
A-671,192 Fox Meadow Rd Scarsdale NY 10583,41.00365829,-73.79806519
A-672,116 Fox Meadow Rd Scarsdale NY 10583,40.99859238,-73.80065155
A-673,187 Fox Meadow Rd Scarsdale NY 10583,41.00336838,-73.79833984
A-674,203 Fox Meadow Rd Scarsdale NY 10583,41.00413132,-73.79766083
A-675,207 Fox Meadow Rd Scarsdale NY 10583,41.00445557,-73.79743958
A-676,208 Fox Meadow Rd Scarsdale NY 10583,41.00511932,-73.79701996
A-677,214 Fox Meadow Rd Scarsdale NY 10583,41.0047226,-73.79725647
A-678,211 Fox Meadow Rd Scarsdale NY 10583,41.00473404,-73.79724884
A-679,223 Fox Meadow Rd Scarsdale NY 10583,41.00553131,-73.79685211
A-680,22 Fox Meadow Rd Scarsdale NY 10583,40.99464035,-73.80386353
A-681,227 Fox Meadow Rd Scarsdale NY 10583,41.00576782,-73.79675293
A-682,215 Fox Meadow Rd Scarsdale NY 10583,41.00494766,-73.79712677
A-683,2 Fox Meadow Rd Scarsdale NY 10583,40.99197769,-73.80633545
A-684,158 Fox Meadow Rd Scarsdale NY 10583,41.00100327,-73.79991913
A-685,228 Fox Meadow Rd Scarsdale NY 10583,41.00577545,-73.79675293
A-686,191 Fox Meadow Rd Scarsdale NY 10583,41.00344467,-73.79827118
A-687,18 Fox Meadow Rd Scarsdale NY 10583,40.99404144,-73.80447388
A-688,231 Fox Meadow Rd Scarsdale NY 10583,41.00601196,-73.79665375
A-689,238 Fox Meadow Rd Scarsdale NY 10583,41.00637817,-73.79649353
A-690,245 Fox Meadow Rd Scarsdale NY 10583,41.00679398,-73.79620361
A-691,232 Fox Meadow Rd Scarsdale NY 10583,41.00606155,-73.79663086
A-692,235 Fox Meadow Rd Scarsdale NY 10583,41.0062294,-73.79656219
A-693,246 Fox Meadow Rd Scarsdale NY 10583,41.0069046,-73.79611969
A-694,25 Fox Meadow Rd Scarsdale NY 10583,40.99492264,-73.80358124
A-695,251 Fox Meadow Rd Scarsdale NY 10583,41.00703812,-73.79602051
A-696,250 Fox Meadow Rd Scarsdale NY 10583,41.00703812,-73.79602051
A-697,239 Fox Meadow Rd Scarsdale NY 10583,41.00643539,-73.79645538
A-698,21 Fox Meadow Rd Scarsdale NY 10583,40.9942131,-73.80430603
A-699,253 Fox Meadow Rd Scarsdale NY 10583,41.0072403,-73.79584503
A-700,254 Fox Meadow Rd Scarsdale NY 10583,41.00738525,-73.79568481
A-701,257 Fox Meadow Rd Scarsdale NY 10583,41.00740051,-73.79566956
A-702,258 Fox Meadow Rd Scarsdale NY 10583,41.00760651,-73.7954483
A-703,210 Fox Meadow Rd Scarsdale NY 10583,41.00456238,-73.79736328
A-704,261 Fox Meadow Rd Scarsdale NY 10583,41.00759888,-73.79545593
A-705,267 Fox Meadow Rd Scarsdale NY 10583,41.00799942,-73.79503632
A-706,268 Fox Meadow Rd Scarsdale NY 10583,41.00805156,-73.79498363
A-707,270 Fox Meadow Rd Scarsdale NY 10583,41.00832367,-73.79472351
A-708,262 Fox Meadow Rd Scarsdale NY 10583,41.00788879,-73.79514313
A-709,275 Fox Meadow Rd Scarsdale NY 10583,41.00867844,-73.79439545
A-710,27 Fox Meadow Rd Scarsdale NY 10583,40.99513245,-73.80337524
A-711,23 Fox Meadow Rd Scarsdale NY 10583,40.99446487,-73.80404663
A-712,26 Fox Meadow Rd Scarsdale NY 10583,40.99529266,-73.80321503
A-713,46 Fox Meadow Rd Scarsdale NY 10583,40.99575424,-73.80275726
A-714,35 Fox Meadow Rd Scarsdale NY 10583,40.99536896,-73.80313873
A-715,4 Fox Meadow Rd Scarsdale NY 10583,40.9922142,-73.80615997
A-716,271 Fox Meadow Rd Scarsdale NY 10583,41.00838089,-73.7946701
A-717,5 Fox Meadow Rd Scarsdale NY 10583,40.99226761,-73.8061142
A-718,55 Fox Meadow Rd Scarsdale NY 10583,40.99590302,-73.80258942
A-719,58 Fox Meadow Rd Scarsdale NY 10583,40.99605179,-73.80234528
A-720,7 Fox Meadow Rd Scarsdale NY 10583,40.99250412,-73.80593872
A-721,66 Fox Meadow Rd Scarsdale NY 10583,40.99623871,-73.8019104
A-722,73 Fox Meadow Rd Scarsdale NY 10583,40.99623871,-73.8019104
A-723,6 Fox Meadow Rd Scarsdale NY 10583,40.9924469,-73.8059845
A-724,74 Fox Meadow Rd Scarsdale NY 10583,40.99641037,-73.80166626
A-725,65 Fox Meadow Rd Scarsdale NY 10583,40.99605179,-73.80234528
A-726,8 Fox Meadow Rd Scarsdale NY 10583,40.99269104,-73.80580139
A-727,82 Fox Meadow Rd Scarsdale NY 10583,40.99660873,-73.80149078
