Location Code,Address,LAT,LONG
H-369,19 Cohawney Rd Scarsdale NY 10583,41.00593567,-73.78986359
H-370,35 Cohawney Rd Scarsdale NY 10583,41.00498962,-73.78739929
H-371,37 Cohawney Rd Scarsdale NY 10583,41.00497055,-73.78689575
H-372,39 Cohawney Rd Scarsdale NY 10583,41.00483704,-73.78658295
H-373,4 Cohawney Rd Scarsdale NY 10583,41.00651932,-73.79277039
H-374,40 Cohawney Rd Scarsdale NY 10583,41.00427246,-73.78691101
H-375,41 Cohawney Rd Scarsdale NY 10583,41.00470352,-73.78626251
H-376,43 Cohawney Rd Scarsdale NY 10583,41.00456619,-73.78593445
H-377,5 Cohawney Rd Scarsdale NY 10583,41.00688934,-73.79216003
H-378,8 Cohawney Rd Scarsdale NY 10583,41.00629425,-73.7922287
H-379,7 Cohawney Rd Scarsdale NY 10583,41.0067749,-73.79188538
H-380,10 Colvin Rd Scarsdale NY 10583,41.01191711,-73.78977966
H-381,6 Cohawney Rd Scarsdale NY 10583,41.00640869,-73.79250336
H-382,46 Colby Ln Scarsdale NY 10583,41.00078583,-73.77542114
H-383,47 Colby Ln Scarsdale NY 10583,41.00065231,-73.77653503
H-384,11 Colvin Rd Scarsdale NY 10583,41.01251984,-73.78995514
H-385,12 Colvin Rd Scarsdale NY 10583,41.01205444,-73.78954315
H-386,45 Colby Ln Scarsdale NY 10583,41.00000381,-73.77646637
H-387,44 Colby Ln Scarsdale NY 10583,41.00024796,-73.77545166
H-388,48 Colby Ln Scarsdale NY 10583,41.001194,-73.77558899
H-389,36 Cohawney Rd Scarsdale NY 10583,41.00453949,-73.7871933
H-390,15 Colvin Rd Scarsdale NY 10583,41.01287079,-73.78956604
H-391,44 Cohawney Rd Scarsdale NY 10583,41.004203,-73.786346
H-392,17 Colvin Rd Scarsdale NY 10583,41.01306534,-73.78926849
H-393,14 Colvin Rd Scarsdale NY 10583,41.01222992,-73.78934479
H-394,16 Colvin Rd Scarsdale NY 10583,41.01243973,-73.78915405
H-395,18 Colvin Rd Scarsdale NY 10583,41.01252365,-73.78889465
H-396,13 Colvin Rd Scarsdale NY 10583,41.0126915,-73.78977966
H-397,19 Colvin Rd Scarsdale NY 10583,41.01315308,-73.78884888
H-398,6 Colvin Rd Scarsdale NY 10583,41.01174545,-73.79039764
H-399,8 Colvin Rd Scarsdale NY 10583,41.0118103,-73.79006958
H-400,7 Colvin Rd Scarsdale NY 10583,41.01232147,-73.79020691
H-401,4 Colvin Rd Scarsdale NY 10583,41.01179123,-73.79071045
H-402,1 Cooper Rd Scarsdale NY 10583,40.99780273,-73.78620911
H-403,10 Cooper Rd Scarsdale NY 10583,40.99928284,-73.78404236
H-404,10 Cooper Rd Scarsdale NY 10583,40.99928284,-73.78404236
H-405,11 Cooper Rd Scarsdale NY 10583,40.99994659,-73.78523254
H-406,12 Cooper Rd Scarsdale NY 10583,40.99972916,-73.78349304
H-407,12 Cooper Rd Scarsdale NY 10583,40.99972916,-73.78349304
H-408,17 Cooper Rd Scarsdale NY 10583,41.00101471,-73.78442383
H-409,16 Cooper Rd Scarsdale NY 10583,41.00087357,-73.78268433
H-410,13 Cooper Rd Scarsdale NY 10583,41.00030518,-73.78495026
H-411,2 Cooper Rd Scarsdale NY 10583,40.99782944,-73.78482056
H-412,14 Cooper Rd Scarsdale NY 10583,41.00033951,-73.78294373
H-413,19 Cooper Rd Scarsdale NY 10583,41.00132751,-73.78385925
H-414,21 Cooper Rd Scarsdale NY 10583,41.00178909,-73.78370667
H-415,25 Cooper Rd Scarsdale NY 10583,41.00264359,-73.7834549
H-416,20 Cooper Rd Scarsdale NY 10583,41.00239944,-73.78199768
H-417,24 Cooper Rd Scarsdale NY 10583,41.00283051,-73.78210449
H-418,23 Cooper Rd Scarsdale NY 10583,41.00219727,-73.78359222
H-419,26 Cooper Rd Scarsdale NY 10583,41.00327301,-73.78213501
H-420,27 Cooper Rd Scarsdale NY 10583,41.00321579,-73.7833252
H-421,18 Cooper Rd Scarsdale NY 10583,41.00127411,-73.78243256
H-422,29 Cooper Rd Scarsdale NY 10583,41.00390244,-73.78351593
H-423,21 Cohawney Rd Scarsdale NY 10583,41.00581741,-73.78958893
H-424,3 Cooper Rd Scarsdale NY 10583,40.99827957,-73.78613281
H-425,32 Cooper Rd Scarsdale NY 10583,41.00439453,-73.78227234
H-426,5 Cooper Rd Scarsdale NY 10583,40.99877548,-73.78579712
H-427,31 Cooper Rd Scarsdale NY 10583,41.00452042,-73.78336334
H-428,7 Cooper Rd Scarsdale NY 10583,40.99914551,-73.78554535
H-429,1 Cushman Rd Scarsdale NY 10583,41.00358963,-73.77953339
H-430,8 Cooper Rd Scarsdale NY 10583,40.99860764,-73.78424072
H-431,9 Cooper Rd Scarsdale NY 10583,40.99951172,-73.78530121
H-432,105 Cushman Rd Scarsdale NY 10583,41.00595474,-73.77180481
H-433,100 Cushman Rd Scarsdale NY 10583,41.00554657,-73.77076721
H-434,111 Cushman Rd Scarsdale NY 10583,41.0061264,-73.77133179
H-435,119 Cushman Rd Scarsdale NY 10583,41.0067215,-73.77165985
H-436,12 Cushman Rd Scarsdale NY 10583,41.0031929,-73.77825165
H-437,11 Cushman Rd Scarsdale NY 10583,41.00374603,-73.77899933
H-438,15 Cooper Rd Scarsdale NY 10583,41.00065613,-73.7846756
H-439,15 Cushman Rd Scarsdale NY 10583,41.0038414,-73.77866364
H-440,2 Cushman Rd Scarsdale NY 10583,41.00304794,-73.77875519
H-441,23 Cushman Rd Scarsdale NY 10583,41.00402451,-73.77802277
H-442,25 Cushman Rd Scarsdale NY 10583,41.00408173,-73.77781677
H-443,135 Cushman Rd Scarsdale NY 10583,41.00799942,-73.77203369
H-444,26 Cushman Rd Scarsdale NY 10583,41.0036087,-73.7770462
H-445,18 Cushman Rd Scarsdale NY 10583,41.0031662,-73.77766418
H-446,29 Cushman Rd Scarsdale NY 10583,41.00415802,-73.77754974
H-447,131 Cushman Rd Scarsdale NY 10583,41.00762939,-73.77200317
H-448,35 Cushman Rd Scarsdale NY 10583,41.00458145,-73.77683258
H-449,33 Cushman Rd Scarsdale NY 10583,41.00429916,-73.77722168
H-450,40 Cushman Rd Scarsdale NY 10583,41.00374985,-73.77586365
H-451,45 Cushman Rd Scarsdale NY 10583,41.00471115,-73.7762146
H-452,50 Cushman Rd Scarsdale NY 10583,41.00390244,-73.77513123
H-453,64 Cushman Rd Scarsdale NY 10583,41.00437927,-73.77411652
H-454,32 Cushman Rd Scarsdale NY 10583,41.00367355,-73.77638245
H-455,71 Cushman Rd Scarsdale NY 10583,41.00531769,-73.77416229
H-456,55 Cushman Rd Scarsdale NY 10583,41.00494003,-73.77518463
H-457,76 Cushman Rd Scarsdale NY 10583,41.00452423,-73.77333069
H-458,77 Cushman Rd Scarsdale NY 10583,41.00548172,-73.77355194
H-459,83 Cushman Rd Scarsdale NY 10583,41.00567245,-73.77292633
H-460,98 Cushman Rd Scarsdale NY 10583,41.00494385,-73.77060699
H-461,28 Cooper Rd Scarsdale NY 10583,41.00376511,-73.78225708
H-462,56 Cushman Rd Scarsdale NY 10583,41.00391388,-73.77399445
H-463,99 Cushman Rd Scarsdale NY 10583,41.0057869,-73.77231598
H-464,19 Cushman Rd Scarsdale NY 10583,41.00394,-73.778312
H-465,1 Dickel Rd Scarsdale NY 10583,41.01459885,-73.77845001
H-466,13 Dickel Rd Scarsdale NY 10583,41.01345062,-73.77683258
H-467,12 Dickel Rd Scarsdale NY 10583,41.01296997,-73.77716827
H-468,14 Dickel Rd Scarsdale NY 10583,41.01272964,-73.77682495
H-469,11 Dickel Rd Scarsdale NY 10583,41.01361465,-73.77713013
H-470,6 Dickel Rd Scarsdale NY 10583,41.01360321,-73.77858734
H-471,5 Dickel Rd Scarsdale NY 10583,41.01416779,-73.77788544
H-472,6 Dickel Rd Scarsdale NY 10583,41.01360321,-73.77858734
H-473,10 Dickel Rd Scarsdale NY 10583,41.01309204,-73.77748871
H-474,19 Dickel Rd Scarsdale NY 10583,41.01280975,-73.77610016
H-475,2 Dickel Rd Scarsdale NY 10583,41.01423264,-73.77896118
H-476,1 Dickel Rd Scarsdale NY 10583,41.01459885,-73.77845001
H-477,23 Dickel Rd Scarsdale NY 10583,41.01255417,-73.77590179
H-478,9 Dickel Rd Scarsdale NY 10583,41.01377869,-73.77740479
H-479,10 Dobbs Terrace Scarsdale NY 10583,41.00682831,-73.78655243
H-480,17 Dobbs Terrace Scarsdale NY 10583,41.00747299,-73.78694153
H-481,12 Dobbs Terrace Scarsdale NY 10583,41.00696945,-73.78651428
H-482,7 Dickel Rd Scarsdale NY 10583,41.01395798,-73.7776413
H-483,6 Dickel Rd Scarsdale NY 10583,41.01360321,-73.77858734
H-484,14 Dobbs Terrace Scarsdale NY 10583,41.00709915,-73.78648376
H-485,18 Dobbs Terrace Scarsdale NY 10583,41.00741196,-73.78639984
H-486,15 Dobbs Terrace Scarsdale NY 10583,41.00722885,-73.78700256
H-487,19 Dobbs Terrace Scarsdale NY 10583,41.00769424,-73.78688049
H-488,6 Dickel Rd Scarsdale NY 10583,41.01360321,-73.77858734
H-489,16 Dobbs Terrace Scarsdale NY 10583,41.00724792,-73.78644562
H-490,15 Dickel Rd Scarsdale NY 10583,41.01328278,-73.7765274
H-491,17 Dickel Rd Scarsdale NY 10583,41.01306915,-73.77629852
H-492,11 Dobbs Terrace Scarsdale NY 10583,41.00701141,-73.7870636
H-493,21 Dobbs Terrace Scarsdale NY 10583,41.00789261,-73.78681946
H-494,4 Dickel Rd Scarsdale NY 10583,41.01394653,-73.77857208
H-495,23 Dobbs Terrace Scarsdale NY 10583,41.00805283,-73.78677368
H-496,22 Dobbs Terrace Scarsdale NY 10583,41.00773621,-73.78630829
H-497,25 Dobbs Terrace Scarsdale NY 10583,41.00820923,-73.78673553
H-498,3 Dickel Rd Scarsdale NY 10583,41.01441574,-73.77815247
H-499,27 Dobbs Terrace Scarsdale NY 10583,41.00836945,-73.78668976
H-500,28 Dobbs Terrace Scarsdale NY 10583,41.00820541,-73.78617859
H-501,22 Donellan Rd Scarsdale NY 10583,41.00896072,-73.78791046
H-502,21 Donellan Rd Scarsdale NY 10583,41.00919342,-73.7885437
H-503,15 Donellan Rd Scarsdale NY 10583,41.00867462,-73.78899384
H-504,19 Donellan Rd Scarsdale NY 10583,41.00904083,-73.7886734
H-505,20 Donellan Rd Scarsdale NY 10583,41.00878906,-73.78801727
H-506,31 Dobbs Terrace Scarsdale NY 10583,41.00882721,-73.78659058
H-507,5 Dobbs Terrace Scarsdale NY 10583,41.00656128,-73.78718567
H-508,12 Donellan Rd Scarsdale NY 10583,41.0081749,-73.78874969
H-509,9 Dobbs Terrace Scarsdale NY 10583,41.00678635,-73.78712463
H-510,6 Dobbs Terrace Scarsdale NY 10583,41.00636673,-73.78666687
H-511,17 Donellan Rd Scarsdale NY 10583,41.00888062,-73.78881836
H-512,18 Donellan Rd Scarsdale NY 10583,41.00863266,-73.7881012
H-513,10 Donellan Rd Scarsdale NY 10583,41.00797653,-73.78890228
H-514,26 Donellan Rd Scarsdale NY 10583,41.00937653,-73.78774261
H-515,25 Donellan Rd Scarsdale NY 10583,41.00946426,-73.78850555
H-516,16 Donellan Rd Scarsdale NY 10583,41.00846481,-73.78819275
H-517,8 Dobbs Terrace Scarsdale NY 10583,41.00660706,-73.78660583
H-518,11 Donellan Rd Scarsdale NY 10583,41.00842667,-73.7891922
H-519,23 Donellan Rd Scarsdale NY 10583,41.00932693,-73.78831482
H-520,24 Dobbs Terrace Scarsdale NY 10583,41.00788879,-73.78627014
H-521,28 Donellan Rd Scarsdale NY 10583,41.00957489,-73.78779602
H-522,14 Donellan Rd Scarsdale NY 10583,41.00839233,-73.78858185
H-523,29 Dobbs Terrace Scarsdale NY 10583,41.00853348,-73.78664398
H-524,24 Donellan Rd Scarsdale NY 10583,41.00915527,-73.78781128
H-525,32 Donellan Rd Scarsdale NY 10583,41.00981903,-73.78820801
H-526,30 Donellan Rd Scarsdale NY 10583,41.00968933,-73.78803253
H-527,6 Donellan Rd Scarsdale NY 10583,41.00762177,-73.78954315
H-528,8 Donellan Rd Scarsdale NY 10583,41.00782394,-73.78916931
H-529,9 Donellan Rd Scarsdale NY 10583,41.00818634,-73.78941345
H-530,1 Elm Rd Scarsdale NY 10583,41.0080986,-73.79180908
H-531,11 Elm Rd Scarsdale NY 10583,41.00904083,-73.79112244
H-532,10 Elm Rd Scarsdale NY 10583,41.00853348,-73.79081726
H-533,13 Elm Rd Scarsdale NY 10583,41.00922775,-73.79098511
H-534,12 Elm Rd Scarsdale NY 10583,41.00865173,-73.79072571
H-535,22 Elm Rd Scarsdale NY 10583,41.00957489,-73.79000854
H-536,15 Eton Rd Scarsdale NY 10583,41.01052856,-73.77845764
H-537,23 Elm Rd Scarsdale NY 10583,41.00990677,-73.79029846
H-538,18 Elm Rd Scarsdale NY 10583,41.00900269,-73.79045105
H-539,20 Elm Rd Scarsdale NY 10583,41.00930405,-73.79021454
H-540,15 Elm Rd Scarsdale NY 10583,41.00934219,-73.79084015
H-541,27 Elm Rd Scarsdale NY 10583,41.0101738,-73.79010773
H-542,5 Elm Rd Scarsdale NY 10583,41.00852585,-73.79154968
H-543,14 Elm Rd Scarsdale NY 10583,41.00876999,-73.79063416
H-544,26 Elm Rd Scarsdale NY 10583,41.00981522,-73.78982544
H-545,7 Elm Rd Scarsdale NY 10583,41.00868988,-73.79142761
H-546,17 Elm Rd Scarsdale NY 10583,41.00947189,-73.7906723
H-547,6 Elm Rd Scarsdale NY 10583,41.00814819,-73.79112244
H-548,28 Elm Rd Scarsdale NY 10583,41.01010132,-73.78959656
H-549,9 Elm Rd Scarsdale NY 10583,41.00885773,-73.79128265
H-550,3 Elm Rd Scarsdale NY 10583,41.0083313,-73.79167175
H-551,21 Eton Rd Scarsdale NY 10583,41.01066589,-73.77705383
H-552,17 Eton Rd Scarsdale NY 10583,41.01081467,-73.77796936
H-553,8 Elm Rd Scarsdale NY 10583,41.008358,-73.79096222
H-554,24 Eton Rd Scarsdale NY 10583,41.00999832,-73.77765656
H-555,19 Elm Rd Scarsdale NY 10583,41.009643,-73.790519
H-556,25 Eton Rd Scarsdale NY 10583,41.01047134,-73.77646637
H-557,11 Eton Rd Scarsdale NY 10583,41.01033783,-73.77877045
H-558,35 Eton Rd Scarsdale NY 10583,41.01010895,-73.77600098
H-559,6 Eton Rd Scarsdale NY 10583,41.00940323,-73.77893829
H-560,36 Eton Rd Scarsdale NY 10583,41.00955582,-73.7766571
H-561,7 Eton Rd Scarsdale NY 10583,41.01007462,-73.7795105
H-562,18 Eton Rd Scarsdale NY 10583,41.009662,-73.778419
H-563,9 Eton Rd Scarsdale NY 10583,41.01014709,-73.77909851
H-564,11 Fairview Rd Scarsdale NY 10583,41.01276398,-73.77748871
H-565,1 Fairview Rd Scarsdale NY 10583,41.01324081,-73.77959442
H-566,2 Fairview Rd Scarsdale NY 10583,41.01282501,-73.77983093
H-567,14 Fairview Rd Scarsdale NY 10583,41.01225662,-73.77754211
H-568,1 Fairview Rd Scarsdale NY 10583,41.01324081,-73.77959442
H-569,18 Fairview Rd Scarsdale NY 10583,41.01203156,-73.77680206
H-570,11 Fairview Rd Scarsdale NY 10583,41.01276398,-73.77748871
H-571,16 Fairview Rd Scarsdale NY 10583,41.01214981,-73.77716064
H-572,23 Fairview Rd Scarsdale NY 10583,41.01211166,-73.77548981
H-573,12 Fairview Rd Scarsdale NY 10583,41.01235962,-73.77787781
H-574,20 Fairview Rd Scarsdale NY 10583,41.01191711,-73.77653503
H-575,3 Fairview Rd Scarsdale NY 10583,41.01320648,-73.77911377
H-576,4 Fairview Rd Scarsdale NY 10583,41.01266479,-73.7794342
H-577,21 Fairview Rd Scarsdale NY 10583,41.01231766,-73.77572632
H-578,24 Fairview Rd Scarsdale NY 10583,41.01161957,-73.77603149
H-579,25 Fairview Rd Scarsdale NY 10583,41.01187515,-73.77529144
H-580,20 Dobbs Terrace Scarsdale NY 10583,41.007579,-73.786354
H-581,1 Fairview Rd Scarsdale NY 10583,41.01324081,-73.77959442
H-582,26 Fairview Rd Scarsdale NY 10583,41.01137161,-73.77581787
H-583,29 Fairview Rd Scarsdale NY 10583,41.01140213,-73.77492523
H-584,27 Fairview Rd Scarsdale NY 10583,41.01163864,-73.77510071
H-585,3 Fairview Rd Scarsdale NY 10583,41.01320648,-73.77911377
H-586,32 Fairview Rd Scarsdale NY 10583,41.01079178,-73.7754364
H-587,31 Fairview Rd Scarsdale NY 10583,41.01117325,-73.77474976
H-588,4 Fairview Rd Scarsdale NY 10583,41.01266479,-73.7794342
H-589,15 Fairview Rd Scarsdale NY 10583,41.012664,-73.777145
H-590,5 Fairview Rd Scarsdale NY 10583,41.01313782,-73.77882385
H-591,2 Fairview Rd Scarsdale NY 10583,41.01282501,-73.77983093
H-592,20 Fenimore Rd Scarsdale NY 10583,41.00724411,-73.79121399
H-593,14 Fenimore Rd Scarsdale NY 10583,41.00754929,-73.79223633
H-594,18 Fenimore Rd Scarsdale NY 10583,41.00728607,-73.79160309
H-595,10 Fenimore Rd Scarsdale NY 10583,41.00796509,-73.79297638
H-596,22 Fenimore Rd Scarsdale NY 10583,41.00704956,-73.79072571
H-597,19 Fenimore Rd Scarsdale NY 10583,41.00791168,-73.79130554
H-598,23 Fenimore Rd Scarsdale NY 10583,41.00748062,-73.79036713
H-599,1 Fenimore Rd Scarsdale NY 10583,41.00936127,-73.79456329
H-600,7 Fairview Rd Scarsdale NY 10583,41.01306534,-73.77848816
H-601,15 Fenimore Rd Scarsdale NY 10583,41.00844193,-73.79219818
H-602,9 Fairview Rd Scarsdale NY 10583,41.01296234,-73.77813721
H-603,27 Fenimore Rd Scarsdale NY 10583,41.00727463,-73.78977203
H-604,24 Fenimore Rd Scarsdale NY 10583,41.00680923,-73.79047394
H-605,29 Fenimore Rd Scarsdale NY 10583,41.00715637,-73.78945923
H-606,28 Fenimore Rd Scarsdale NY 10583,41.00653839,-73.78982544
H-607,30 Fenimore Rd Scarsdale NY 10583,41.00640488,-73.78949738
H-608,21 Fenimore Rd Scarsdale NY 10583,41.00772,-73.790939
H-609,32 Fenimore Rd Scarsdale NY 10583,41.00626755,-73.78917694
H-610,30 Fairview Rd Scarsdale NY 10583,41.010986,-73.775596
H-611,2 Fenimore Rd Scarsdale NY 10583,41.008968,-73.795173
H-612,34 Fenimore Rd Scarsdale NY 10583,41.00613022,-73.78885651
H-613,36 Fenimore Rd Scarsdale NY 10583,41.00608063,-73.78842163
H-614,16 Fenimore Rd Scarsdale NY 10583,41.007419,-73.791915
H-615,26 Fenimore Rd Scarsdale NY 10583,41.006675,-73.790153
H-616,41 Fenimore Rd Scarsdale NY 10583,41.00626755,-73.78725433
H-617,38 Fenimore Rd Scarsdale NY 10583,41.00588989,-73.78787994
H-618,22 Fairview Rd Scarsdale NY 10583,41.011821,-73.776268
H-619,42 Fenimore Rd Scarsdale NY 10583,41.00549698,-73.78733826
H-620,43 Fenimore Rd Scarsdale NY 10583,41.00609207,-73.78681183
H-621,44 Fenimore Rd Scarsdale NY 10583,41.00536346,-73.78701019
H-622,47 Fenimore Rd Scarsdale NY 10583,41.00581741,-73.78636932
H-623,46 Fenimore Rd Scarsdale NY 10583,41.00532913,-73.78660583
H-624,45 Fenimore Rd Scarsdale NY 10583,41.00601196,-73.78659821
H-625,49 Fenimore Rd Scarsdale NY 10583,41.00553513,-73.78593445
H-626,6 Fenimore Rd Scarsdale NY 10583,41.00805664,-73.79402161
H-627,1 Fox Meadow Rd Scarsdale NY 10583,40.99197388,-73.80667877
H-628,48 Fenimore Rd Scarsdale NY 10583,41.00518036,-73.78629303
H-629,11 Fox Meadow Rd Scarsdale NY 10583,40.99321365,-73.80581665
H-630,103 Fox Meadow Rd Scarsdale NY 10583,40.99786377,-73.8013916
H-631,50 Fenimore Rd Scarsdale NY 10583,41.00505066,-73.78601837
H-632,113 Fox Meadow Rd Scarsdale NY 10583,40.99846268,-73.80122375
H-633,104 Fox Meadow Rd Scarsdale NY 10583,40.99788284,-73.80040741
H-634,40 Fenimore Rd Scarsdale NY 10583,41.005634,-73.787658
H-635,117 Fox Meadow Rd Scarsdale NY 10583,40.99875259,-73.80109406
H-636,12 Fox Meadow Rd Scarsdale NY 10583,40.99298859,-73.80512238
H-637,110 Fox Meadow Rd Scarsdale NY 10583,40.99815369,-73.80033875
H-638,122 Fox Meadow Rd Scarsdale NY 10583,40.99868393,-73.8000946
H-639,121 Fox Meadow Rd Scarsdale NY 10583,40.99903107,-73.80094147
H-640,125 Fox Meadow Rd Scarsdale NY 10583,40.99929428,-73.80078125
H-641,8 Fenimore Rd Scarsdale NY 10583,41.00788879,-73.79353333
H-642,7 Fenimore Rd Scarsdale NY 10583,41.00872,-73.79322
H-643,131 Fox Meadow Rd Scarsdale NY 10583,40.99980927,-73.80045319
H-644,130 Fox Meadow Rd Scarsdale NY 10583,40.99893188,-73.79995728
H-645,13 Fox Meadow Rd Scarsdale NY 10583,40.99345016,-73.80561829
H-646,129 Fox Meadow Rd Scarsdale NY 10583,40.9995575,-73.80062866
H-647,136 Fox Meadow Rd Scarsdale NY 10583,40.99918747,-73.79982758
H-648,138 Fox Meadow Rd Scarsdale NY 10583,40.99953079,-73.7996521
H-649,139 Fox Meadow Rd Scarsdale NY 10583,41.00006866,-73.80026245
H-650,14 Fox Meadow Rd Scarsdale NY 10583,40.9932251,-73.80488586
H-651,146 Fox Meadow Rd Scarsdale NY 10583,41.00030136,-73.79946899
H-652,150 Fox Meadow Rd Scarsdale NY 10583,41.00058365,-73.79946899
H-653,109 Fox Meadow Rd Scarsdale NY 10583,40.998161,-73.801322
H-654,140 Fox Meadow Rd Scarsdale NY 10583,40.99993515,-73.79951477
H-655,15 Fox Meadow Rd Scarsdale NY 10583,40.99368286,-73.80542755
H-656,163 Fox Meadow Rd Scarsdale NY 10583,41.00193405,-73.79988098
H-657,16 Fox Meadow Rd Scarsdale NY 10583,40.99382244,-73.80462013
H-658,154 Fox Meadow Rd Scarsdale NY 10583,41.0008316,-73.79949188
H-659,164 Fox Meadow Rd Scarsdale NY 10583,41.00149536,-73.7993927
H-660,165 Fox Meadow Rd Scarsdale NY 10583,41.00218201,-73.79975128
H-661,177 Fox Meadow Rd Scarsdale NY 10583,41.0027771,-73.79936218
H-662,171 Fox Meadow Rd Scarsdale NY 10583,41.00241089,-73.79959106
H-663,100 Fox Meadow Rd Scarsdale NY 10583,40.997596,-73.800506
H-664,19 Fox Meadow Rd Scarsdale NY 10583,40.99411011,-73.80501556
H-665,17 Fox Meadow Rd Scarsdale NY 10583,40.99388504,-73.80523682
H-666,172 Fox Meadow Rd Scarsdale NY 10583,41.00233459,-73.79885864
H-667,181 Fox Meadow Rd Scarsdale NY 10583,41.00312424,-73.79911804
H-668,180 Fox Meadow Rd Scarsdale NY 10583,41.00270844,-73.79854584
H-669,10 Fox Meadow Rd Scarsdale NY 10583,40.992752,-73.805374
H-670,195 Fox Meadow Rd Scarsdale NY 10583,41.00376539,-73.79803799
H-671,192 Fox Meadow Rd Scarsdale NY 10583,41.0034523,-73.79785156
H-672,116 Fox Meadow Rd Scarsdale NY 10583,40.998428,-73.800231
H-673,187 Fox Meadow Rd Scarsdale NY 10583,41.00350189,-73.79877472
H-674,203 Fox Meadow Rd Scarsdale NY 10583,41.00433731,-73.79795837
H-675,207 Fox Meadow Rd Scarsdale NY 10583,41.00466537,-73.79773712
H-676,208 Fox Meadow Rd Scarsdale NY 10583,41.00471115,-73.79633331
H-677,214 Fox Meadow Rd Scarsdale NY 10583,41.00453949,-73.79694366
H-678,211 Fox Meadow Rd Scarsdale NY 10583,41.0049324,-73.79758453
H-679,223 Fox Meadow Rd Scarsdale NY 10583,41.00566864,-73.79718781
H-680,22 Fox Meadow Rd Scarsdale NY 10583,40.99443817,-73.80367279
H-681,227 Fox Meadow Rd Scarsdale NY 10583,41.00590515,-73.79708862
H-682,215 Fox Meadow Rd Scarsdale NY 10583,41.00512314,-73.79742432
H-683,2 Fox Meadow Rd Scarsdale NY 10583,40.99179459,-73.80609131
H-684,158 Fox Meadow Rd Scarsdale NY 10583,41.001075,-73.799484
H-685,228 Fox Meadow Rd Scarsdale NY 10583,41.00555801,-73.7962265
H-686,191 Fox Meadow Rd Scarsdale NY 10583,41.0037,-73.798538
H-687,18 Fox Meadow Rd Scarsdale NY 10583,40.993846,-73.804283
H-688,231 Fox Meadow Rd Scarsdale NY 10583,41.00614166,-73.79697418
H-689,238 Fox Meadow Rd Scarsdale NY 10583,41.00627518,-73.79618835
H-690,245 Fox Meadow Rd Scarsdale NY 10583,41.00699615,-73.79646301
H-691,232 Fox Meadow Rd Scarsdale NY 10583,41.00587463,-73.7961731
H-692,235 Fox Meadow Rd Scarsdale NY 10583,41.00637054,-73.79685211
H-693,246 Fox Meadow Rd Scarsdale NY 10583,41.00672531,-73.79589081
H-694,25 Fox Meadow Rd Scarsdale NY 10583,40.99515152,-73.80381775
H-695,251 Fox Meadow Rd Scarsdale NY 10583,41.00721359,-73.79627991
H-696,250 Fox Meadow Rd Scarsdale NY 10583,41.00694656,-73.79564667
H-697,239 Fox Meadow Rd Scarsdale NY 10583,41.0066185,-73.79673767
H-698,21 Fox Meadow Rd Scarsdale NY 10583,40.99445724,-73.80473328
H-699,253 Fox Meadow Rd Scarsdale NY 10583,41.0074234,-73.79608917
H-700,254 Fox Meadow Rd Scarsdale NY 10583,41.00714493,-73.79546356
H-701,257 Fox Meadow Rd Scarsdale NY 10583,41.00762177,-73.79587555
H-702,258 Fox Meadow Rd Scarsdale NY 10583,41.00740051,-73.79525757
H-703,210 Fox Meadow Rd Scarsdale NY 10583,41.004135,-73.796745
H-704,261 Fox Meadow Rd Scarsdale NY 10583,41.00782013,-73.79566956
H-705,267 Fox Meadow Rd Scarsdale NY 10583,41.00821686,-73.7952652
H-706,268 Fox Meadow Rd Scarsdale NY 10583,41.00802541,-73.79493535
H-707,270 Fox Meadow Rd Scarsdale NY 10583,41.0080986,-73.794487
H-708,262 Fox Meadow Rd Scarsdale NY 10583,41.00761795,-73.79489136
H-709,275 Fox Meadow Rd Scarsdale NY 10583,41.00877762,-73.79476929
H-710,27 Fox Meadow Rd Scarsdale NY 10583,40.99539948,-73.80364227
H-711,23 Fox Meadow Rd Scarsdale NY 10583,40.99477,-73.804344
H-712,26 Fox Meadow Rd Scarsdale NY 10583,40.99511719,-73.80303955
H-713,46 Fox Meadow Rd Scarsdale NY 10583,40.99536133,-73.80236816
H-714,35 Fox Meadow Rd Scarsdale NY 10583,40.9956398,-73.80341339
H-715,4 Fox Meadow Rd Scarsdale NY 10583,40.99203873,-73.80592346
H-716,271 Fox Meadow Rd Scarsdale NY 10583,41.00864792,-73.79534912
H-717,5 Fox Meadow Rd Scarsdale NY 10583,40.99245834,-73.80636597
H-718,55 Fox Meadow Rd Scarsdale NY 10583,40.99614716,-73.80294037
H-719,58 Fox Meadow Rd Scarsdale NY 10583,40.99575424,-73.80206299
H-720,7 Fox Meadow Rd Scarsdale NY 10583,40.9927063,-73.80620575
H-721,66 Fox Meadow Rd Scarsdale NY 10583,40.99590302,-73.80163574
H-722,73 Fox Meadow Rd Scarsdale NY 10583,40.99647522,-73.80213928
H-723,6 Fox Meadow Rd Scarsdale NY 10583,40.99228668,-73.80577087
H-724,74 Fox Meadow Rd Scarsdale NY 10583,40.9961586,-73.80134583
H-725,65 Fox Meadow Rd Scarsdale NY 10583,40.99632263,-73.80253601
H-726,8 Fox Meadow Rd Scarsdale NY 10583,40.99252319,-73.80558014
H-727,82 Fox Meadow Rd Scarsdale NY 10583,40.9964447,-73.80107117
H-728,25 Fox Meadow Rd Scarsdale NY 10583,40.995151,-73.803817
